"Match","Date","League","Opponent","Result"
"372609705","05 Nov 2013","103","mousesports","Win"
"372548694","05 Nov 2013","103","mousesports","Win"
"371500501","04 Nov 2013","112","Natus Vincere","Loss"
"370316930","03 Nov 2013","78","Natus Vincere","Loss"
"370262450","03 Nov 2013","78","Natus Vincere","Loss"
"370192154","03 Nov 2013","78","Natus Vincere","Win"
"370130125","03 Nov 2013","78","Natus Vincere","Loss"
"365704201","31 Oct 2013","110","Fnatic","Loss"
"365643556","31 Oct 2013","110","UnderRateds`","Win"
"362159901","28 Oct 2013","110","UnderRateds`","Win"
"362085585","28 Oct 2013","110","Fnatic","Loss"
"357539463","24 Oct 2013","78","Team Empire","Win"
"357490723","24 Oct 2013","78","Team Empire","Loss"
"357434937","24 Oct 2013","78","Team Empire","Win"
"356478929","24 Oct 2013","78","Alliance","Loss"
"356451987","23 Oct 2013","78","Alliance","Loss"
"356415703","23 Oct 2013","78","Alliance","Win"
"356365882","23 Oct 2013","103","world of dotas","Loss"
"356276901","23 Oct 2013","103","world of dotas","Loss"
"356199712","23 Oct 2013","103","world of dotas","Win"
"352731534","20 Oct 2013","78","Natus Vincere","Win"
"352661817","20 Oct 2013","78","Natus Vincere","Win"
"352594789","20 Oct 2013","78","Natus Vincere","Loss"
"351186580","19 Oct 2013","78","Unknown Dire Team","Win"
"351135264","19 Oct 2013","78","Unknown Radiant Team","Win"
"348705839","17 Oct 2013","103","Natus Vincere","Win"
"348640372","17 Oct 2013","103","Natus Vincere","Win"
"348565633","17 Oct 2013","103","Natus Vincere","Loss"
"327530975","29 Sep 2013","78","Alliance","Loss"
"327501544","29 Sep 2013","78","Alliance","Win"
"326089974","28 Sep 2013","78","Revenge-","Win"
"323534612","26 Sep 2013","78","TheRerereTRY","Win"
"323482164","26 Sep 2013","78","TheRerereTRY","Win"
"322491988","25 Sep 2013","78","SuperStrongDinosaurs","Win"
"322419115","25 Sep 2013","78","SuperStrongDinosaurs","Win"
"268920193","10 Aug 2013","65006","Invictus Gaming","Loss"
"267885392","09 Aug 2013","65006","LGD-GAMING","Win"
"267826531","09 Aug 2013","65006","Invasion MUFC","Win"
"264459306","05 Aug 2013","65006","Invictus Gaming","Loss"
"264422834","05 Aug 2013","65006","Invictus Gaming","Loss"
"263688319","05 Aug 2013","65006","LGD-GAMING.int","Win"
"263663368","05 Aug 2013","65006","LGD-GAMING.int","Win"
"263584058","05 Aug 2013","65006","Alliance","Loss"
"263565113","05 Aug 2013","65006","Alliance","Loss"
"263451354","04 Aug 2013","65006","RaTtLeSnAkE. CN GaMiNg","Win"
"263406210","04 Aug 2013","65006","RaTtLeSnAkE. CN GaMiNg","Loss"
"262596112","04 Aug 2013","65006","Unknown Dire Team","Win"
"262575056","04 Aug 2013","65006","Unknown Radiant Team","Win"
"262520933","04 Aug 2013","65006","Orange.Neolution Esports","Loss"
"262504787","04 Aug 2013","65006","Orange.Neolution Esports","Win"
"262392411","03 Aug 2013","65006","Virtus.pro","Win"
"262357611","03 Aug 2013","65006","Virtus.pro","Loss"
"250138349","22 Jul 2013","51","Evil Geniuses","Loss"
"250111197","22 Jul 2013","51","Evil Geniuses","Loss"
"246460628","18 Jul 2013","51","YMYM     Your Mum","Win"
"246424113","18 Jul 2013","51","YMYM     Your Mum","Win"
"244847293","16 Jul 2013","51","mousesports","Win"
"244816918","16 Jul 2013","51","mousesports","Win"
"239939218","11 Jul 2013","48","Fnatic","Loss"
"239909384","11 Jul 2013","48","Fnatic","Loss"
"239863908","10 Jul 2013","51","4 Friends + Chrillee","Win"
"239800659","10 Jul 2013","51","4 Friends + Chrillee","Win"
"239150211","10 Jul 2013","48","Alliance","Loss"
"239131865","10 Jul 2013","48","Alliance","Loss"
"237553731","08 Jul 2013","50","Evil Geniuses","Win"
"237534942","08 Jul 2013","50","Evil Geniuses","Win"
"237500905","07 Jul 2013","50","Evil Geniuses","Win"
"235886241","06 Jul 2013","50","Team Dignitas","Win"
"235868750","06 Jul 2013","50","Team Dignitas","Loss"
"235857014","06 Jul 2013","50","Team Dignitas","Win"
"235834516","06 Jul 2013","50","Team Dignitas","Loss"
"235810492","06 Jul 2013","50","Team Dignitas","Win"
"235748500","05 Jul 2013","48","Team Dignitas","Win"
"235707612","05 Jul 2013","48","Team Dignitas","Win"
"233570396","02 Jul 2013","48","Alliance","Loss"
"233538510","02 Jul 2013","48","Alliance","Loss"
"233493876","02 Jul 2013","48","Alliance","Win"
"228947757","27 Jun 2013","50","Smeagol","Win"
"228928137","27 Jun 2013","50","paiN Gaming","Win"
"228903472","27 Jun 2013","50","Team Dignitas","Win"
"228186665","26 Jun 2013","50","Team Dignitas","Win"
"228162157","26 Jun 2013","50","Evil Geniuses","Loss"
"228140344","25 Jun 2013","48","Virtus.pro","Win"
"228102950","25 Jun 2013","48","Virtus.pro","Win"
"228069471","25 Jun 2013","48","Virtus.pro","Loss"
"228031199","25 Jun 2013","48","Fnatic","Loss"
"227988113","25 Jun 2013","48","Fnatic","Loss"
"227919465","25 Jun 2013","48","Fnatic","Win"
"227427166","25 Jun 2013","51","Kaipi","Loss"
"227363428","24 Jun 2013","48","Fnatic","Loss"
"227326911","24 Jun 2013","48","Fnatic","Win"
"227298308","24 Jun 2013","48","Fnatic","Loss"
"227205963","24 Jun 2013","48","Evil Geniuses","Win"
"227164491","24 Jun 2013","48","Evil Geniuses","Win"
"225813887","23 Jun 2013","50","Typical Mistakes","Win"
"225751000","22 Jun 2013","50","Smeagol","Win"
"225020767","22 Jun 2013","50","Revenge-","Win"
"224294934","21 Jun 2013","48","Natus Vincere","Loss"
"224276443","21 Jun 2013","48","Natus Vincere","Win"
"224260766","21 Jun 2013","48","Natus Vincere","Loss"
"221126134","16 Jun 2013","53","Quantic|Gaming","Loss"
"221081974","16 Jun 2013","53","Quantic|Gaming","Loss"
"221051473","16 Jun 2013","53","Quantic|Gaming","Win"
"220210873","15 Jun 2013","53","mousesports","Win"
"220128662","15 Jun 2013","53","4 Friends + Chrillee","Win"
"220072963","15 Jun 2013","53","Life.","Win"
"217385031","12 Jun 2013","50","Typical Mistakes","Win"
"217336554","11 Jun 2013","48","mousesports","Loss"
"217310829","11 Jun 2013","48","mousesports","Loss"
"217273201","11 Jun 2013","48","mousesports","Win"
"216403545","10 Jun 2013","48","Virtus.pro","Loss"
"216358622","10 Jun 2013","48","Virtus.pro","Loss"
"215777204","09 Jun 2013","51","Team Dignitas","Loss"
"215745550","09 Jun 2013","51","Team Dignitas","Loss"
"214900865","08 Jun 2013","51","Kaipi","Win"
"214860161","08 Jun 2013","51","Kaipi","Win"
"213377088","07 Jun 2013","50","Revenge-","Win"
"213344396","07 Jun 2013","50","Team AllstarS","Win"
"213303072","06 Jun 2013","51","Life.","Win"
"213269116","06 Jun 2013","51","Life.","Win"
"213226795","06 Jun 2013","51","Revenge-","Loss"
"213201681","06 Jun 2013","51","Revenge-","Win"
"212552823","06 Jun 2013","50","Mutant Teenage Ninja Turtles","Win"
"212508503","05 Jun 2013","48","Team Dignitas","Win"
"212481476","05 Jun 2013","48","Team Dignitas","Win"
"212436787","05 Jun 2013","48","Team Dignitas","Loss"
"211579543","04 Jun 2013","48","Evil Geniuses","Win"
"211524975","04 Jun 2013","48","Evil Geniuses","Win"
"211476436","04 Jun 2013","48","Evil Geniuses","Loss"
"210876191","03 Jun 2013","48","Natus Vincere","Loss"
"210845477","03 Jun 2013","48","Natus Vincere","Loss"
"209330662","02 Jun 2013","50","paiN-Gaming.int","Win"
"208385437","01 Jun 2013","50","paiN-Gaming.int","Win"
"208355888","31 May 2013","50","Evil Geniuses","Loss"
"207642863","31 May 2013","50","Team AllstarS","Win"
"207609679","31 May 2013","50","Meenix eSports","Win"
"207580632","30 May 2013","48","mousesports","Loss"
"207524157","30 May 2013","48","mousesports","Win"
"207494642","30 May 2013","48","mousesports","Loss"
"203287139","25 May 2013","34","DK","Loss"
"203136612","25 May 2013","34","Invictus Gaming","Win"
"202977455","25 May 2013","34","LGD-GAMING","Loss"
"202352940","24 May 2013","34","Curse of Fallen Angel","Loss"
"202276838","24 May 2013","34","Orange.Neolution Esports","Loss"
"199220015","19 May 2013","41","Team Dignitas","Win"
"199182444","19 May 2013","41","Team Dignitas","Win"
"198385926","18 May 2013","41","Team Dignitas","Win"
"194109804","12 May 2013","32","Natus Vincere","Loss"
"194060940","12 May 2013","32","Natus Vincere","Win"
"192625712","10 May 2013","32","Team Dignitas","Win"
"192579452","10 May 2013","32","Team Dignitas","Win"
"192551073","10 May 2013","32","Team Dignitas","Loss"
"191767049","09 May 2013","32","Evil Geniuses","Loss"
"191716066","09 May 2013","32","Evil Geniuses","Win"
"191677015","09 May 2013","32","Evil Geniuses","Loss"
"189833915","06 May 2013","32","Fnatic","Win"
"189813427","06 May 2013","32","Fnatic","Win"
"189788093","06 May 2013","32","Fnatic","Loss"
"189104049","05 May 2013","41","mousesports","Win"
"189059517","05 May 2013","41","mousesports","Loss"
"189020242","05 May 2013","41","mousesports","Win"
"188926959","05 May 2013","41","Team Empire","Win"
"188884101","05 May 2013","41","Team Empire","Win"
"184041867","29 Apr 2013","34","Fnatic","Win"
"184009699","29 Apr 2013","34","Fnatic","Win"
"183673185","28 Apr 2013","27","Alliance","Loss"
"183641839","28 Apr 2013","27","Alliance","Loss"
"183564119","28 Apr 2013","27","Virtus.pro","Win"
"183502602","28 Apr 2013","27","Virtus.pro","Win"
"183476813","28 Apr 2013","27","Virtus.pro","Loss"
"183144555","28 Apr 2013","34","Evil Geniuses","Win"
"183105382","28 Apr 2013","34","Evil Geniuses","Win"
"182655567","27 Apr 2013","27","Fnatic","Win"
"182608891","27 Apr 2013","27","Fnatic","Win"
"182269698","27 Apr 2013","34","Natus Vincere","Win"
"182239104","27 Apr 2013","34","Natus Vincere","Win"
"181956305","26 Apr 2013","27","Virtus.pro","Loss"
"181918854","26 Apr 2013","27","Virtus.pro","Win"
"180834115","25 Apr 2013","34","Kaipi","Win"
"180816984","25 Apr 2013","34","Kaipi","Win"
"179557515","23 Apr 2013","34","Evil Geniuses","Loss"
"179520977","23 Apr 2013","34","Evil Geniuses","Win"
"179484192","23 Apr 2013","34","Evil Geniuses","Loss"
"178640136","22 Apr 2013","32","Keita-Gaming","Win"
"178621773","21 Apr 2013","32","Keita-Gaming","Win"
"178553687","21 Apr 2013","32","Evil Geniuses","Loss"
"178494648","21 Apr 2013","32","Evil Geniuses","Loss"
"178391154","21 Apr 2013","32","Keita-Gaming","Win"
"178349227","21 Apr 2013","32","Keita-Gaming","Win"
"174004184","15 Apr 2013","27","Alliance","Win"
"173969326","15 Apr 2013","27","Alliance","Win"
"172464198","13 Apr 2013","33","Team Dignitas","Loss"
"172367744","13 Apr 2013","33","Team Dignitas","Loss"
"170277787","11 Apr 2013","22","Team Dignitas","Win"
"170266416","11 Apr 2013","22","Team Dignitas","Loss"
"170247808","11 Apr 2013","22","Team Dignitas","Win"
"170230080","10 Apr 2013","22","Team Dignitas","Win"
"170201257","10 Apr 2013","22","Team Empire","Win"
"170180637","10 Apr 2013","22","Team Empire","Win"
"170111080","10 Apr 2013","22","Team Dignitas","Loss"
"170067714","10 Apr 2013","22","Team Dignitas","Loss"
"169458393","09 Apr 2013","22","Team Empire","Win"
"169425909","09 Apr 2013","22","Team Empire","Win"
"169375503","09 Apr 2013","22","Team Empire","Loss"
"168807080","08 Apr 2013","27","mousesports","Win"
"168769698","08 Apr 2013","27","mousesports","Loss"
"168734222","08 Apr 2013","27","mousesports","Win"
"168053807","07 Apr 2013","32","skill difference","Win"
"167957156","07 Apr 2013","32","4 Friends + Chrillee","Win"
"163595755","01 Apr 2013","27","Kaipi","Win"
"163557581","01 Apr 2013","27","Kaipi","Win"
"161140437","29 Mar 2013","29","Alliance","Loss"
"161096667","29 Mar 2013","29","Alliance","Loss"
"161009830","29 Mar 2013","29","Team Empire","Win"
"160964555","29 Mar 2013","29","Team Empire","Loss"
"160909402","29 Mar 2013","29","Team Empire","Win"
"156961297","24 Mar 2013","27","Virtus.pro","Win"
"156921095","24 Mar 2013","27","Virtus.pro","Loss"
"156883282","24 Mar 2013","27","Virtus.pro","Win"
"155011638","22 Mar 2013","29","Fnatic","Win"
"154958230","22 Mar 2013","29","Fnatic","Loss"
"154899737","22 Mar 2013","29","Fnatic","Win"
"154294867","21 Mar 2013","33","Team Empire","Win"
"154267808","21 Mar 2013","33","Team Empire","Win"
"154189947","21 Mar 2013","29","Alliance","Loss"
"154148991","21 Mar 2013","29","Alliance","Loss"
"152842256","19 Mar 2013","28","Natus Vincere","Loss"
"152801068","19 Mar 2013","28","Unknown Radiant Team","Loss"
"152741444","19 Mar 2013","28","Kaipi","Loss"
"152140292","18 Mar 2013","33","QPAD Red Pandas","Win"
"152103806","18 Mar 2013","33","QPAD Red Pandas","Loss"
"152056647","18 Mar 2013","33","QPAD Red Pandas","Win"
"151465084","17 Mar 2013","27","Fnatic","Loss"
"151431832","17 Mar 2013","27","Fnatic","Loss"
"151383196","17 Mar 2013","27","Fnatic","Win"
"146962284","12 Mar 2013","21","Fnatic","Loss"
"146935641","11 Mar 2013","21","Fnatic","Loss"
"146207862","10 Mar 2013","27","Unknown Dire Team","Win"
"146179585","10 Mar 2013","27","Unknown Radiant Team","Loss"
"146141335","10 Mar 2013","27","Unknown Dire Team","Win"
"146062486","10 Mar 2013","22","3DMAX","Win"
"145992754","10 Mar 2013","22","3DMAX","Win"
"143783733","07 Mar 2013","22","Alliance","Win"
"143740807","07 Mar 2013","22","Alliance","Win"
"143698803","07 Mar 2013","22","Alliance","Loss"
"141627848","04 Mar 2013","21","Evil Geniuses","Win"
"141603267","04 Mar 2013","21","Evil Geniuses","Win"
"140953992","03 Mar 2013","22","Okay, Thank You, Goodbye!","Win"
"140914419","03 Mar 2013","22","Okay, Thank You, Goodbye!","Win"
"136061218","26 Feb 2013","21","mousesports","Win"
"136043882","26 Feb 2013","21","mousesports","Loss"
"136005522","25 Feb 2013","21","mousesports","Win"
"135975636","25 Feb 2013","27","Drunk Bath","Win"
"135929192","25 Feb 2013","27","Drunk Bath","Loss"
"135897134","25 Feb 2013","27","Drunk Bath","Win"
"128623938","17 Feb 2013","27","Team Empire","Win"
"128583891","17 Feb 2013","27","Team Empire","Win"
"128528827","17 Feb 2013","27","Team Empire","Loss"
"127382647","16 Feb 2013","25","GraTs ThO","Win"
"127335924","16 Feb 2013","25","GraTs ThO","Win"
"126497390","15 Feb 2013","22","Evil Geniuses","Win"
"126441978","15 Feb 2013","22","Evil Geniuses","Win"
"123030529","11 Feb 2013","27","Team Dignitas","Win"
"122991265","11 Feb 2013","27","Team Dignitas","Win"
"122214117","10 Feb 2013","21","3DMAX","Win"
"122176512","10 Feb 2013","21","3DMAX","Win"
"119347825","07 Feb 2013","22","GreatTeacheOnidzuka45","Win"
"119315664","07 Feb 2013","22","GreatTeacheOnidzuka45","Win"
"117762656","05 Feb 2013","21","Re-defining Madness","Win"
"117736621","05 Feb 2013","21","Re-defining Madness","Win"
"117037299","04 Feb 2013","25","Team Dignitas","Loss"
"117008439","04 Feb 2013","25","Team Dignitas","Loss"
"116982909","04 Feb 2013","25","Team Dignitas","Win"
"111876535","29 Jan 2013","25","Evil Geniuses","Win"
"111825015","29 Jan 2013","25","Evil Geniuses","Win"
"111076315","28 Jan 2013","21","Hor^Gaming","Win"
"111033950","28 Jan 2013","21","Virtus.pro","Loss"
"109207993","26 Jan 2013","22","Virtus.pro","Win"
"109140758","26 Jan 2013","22","Virtus.pro","Win"
"108155577","25 Jan 2013","22","Team Empire","Loss"
"108125497","25 Jan 2013","22","Team Empire","Loss"
"107182869","24 Jan 2013","21","Virtus.pro","Loss"
"106576015","24 Jan 2013","25","WhiteNoise","Win"
"106558753","24 Jan 2013","25","WhiteNoise","Win"
"101773513","17 Jan 2013","21","YMYM     Your Mum","Win"
"101211734","16 Jan 2013","22","Natus Vincere","Loss"
"101179029","16 Jan 2013","22","Natus Vincere","Win"
"101163598","16 Jan 2013","22","Natus Vincere","Win"
"98399000","12 Jan 2013","21","Hor^Gaming","Win"
"95498914","08 Jan 2013","22","mTw","Win"
"95472821","08 Jan 2013","22","mTw","Win"
"94805901","07 Jan 2013","21","NoWay","Loss"
"88826612","29 Dec 2012","21","When in Mood","Win"
"81575859","19 Dec 2012","21","GreatTeacheOnidzuka45","Loss"
"81043665","19 Dec 2012","22","Team Dignitas","Loss"
"81024409","19 Dec 2012","22","Team Dignitas","Loss"
"80418781","17 Dec 2012","22","FnaticRaidCall","Win"
"80396644","17 Dec 2012","22","FnaticRaidCall","Win"
"80368483","17 Dec 2012","22","FnaticRaidCall","Loss"
"75715032","09 Dec 2012","21","Merciless Murderers","Win"
