"Match","Date","League","Opponent","Result"
"1386451825","09 Apr 2015","2172","Team Alternate Attax","Win"
"1385726029","09 Apr 2015","2172","Unknown Dire Team","Win"
"1381833560","07 Apr 2015","2172","Flamin Pink Flamingos","Win"
"1379740391","06 Apr 2015","2172","Unknown Radiant Team","Win"
"1379603749","06 Apr 2015","2815","Alliance","Loss"
"1379486050","06 Apr 2015","2815","Alliance","Win"
"1379352409","06 Apr 2015","2815","Alliance","Loss"
"1364081058","31 Mar 2015","2686","Cloud9 G2A","Loss"
"1364001911","31 Mar 2015","2686","Cloud9 G2A","Loss"
"1363801955","31 Mar 2015","2129","Unknown Radiant Team","Loss"
"1350788667","26 Mar 2015","2129","Unknown Dire Team","Win"
"1345863184","24 Mar 2015","2418","Unknown Radiant Team","Win"
"1345746623","24 Mar 2015","2418","Unknown Dire Team","Win"
"1341298722","22 Mar 2015","2418","SCARYFACEZZZZZZZ","Loss"
"1341208670","22 Mar 2015","2418","SCARYFACEZZZZZZZ","Loss"
"1340913748","22 Mar 2015","2686","Burden United","Win"
"1340805718","22 Mar 2015","2686","Burden United","Win"
"1338182177","21 Mar 2015","2418","Cloud9 G2A","Loss"
"1338040549","21 Mar 2015","2418","Cloud9 G2A","Loss"
"1337861161","21 Mar 2015","2418","Cloud9 G2A","Win"
"1325188238","16 Mar 2015","2129","mYinsanity - sensei","Win"
"1325098947","16 Mar 2015","2129","mYinsanity - sensei","Win"
"1323444461","15 Mar 2015","2686","-Ninjas-in-Pyjamas-","Loss"
"1323371592","15 Mar 2015","2686","-Ninjas-in-Pyjamas-","Loss"
"1323276910","15 Mar 2015","2686","-Ninjas-in-Pyjamas-","Win"
"1317404778","13 Mar 2015","2697","Burden United","Loss"
"1317323009","13 Mar 2015","2697","Burden United","Loss"
"1292118911","03 Mar 2015","2172","Alliance","Loss"
"1292013750","03 Mar 2015","2172","Alliance","Loss"
"1290232934","02 Mar 2015","2129","Team Empire","Loss"
"1290121969","02 Mar 2015","2129","Team Empire","Loss"
"1265428285","22 Feb 2015","2129","Team Secret","Loss"
"1265225834","22 Feb 2015","2129","Team Secret","Loss"
"1245451346","16 Feb 2015","2172","Alliance","Loss"
"1245388034","16 Feb 2015","2172","Alliance","Win"
"1245269188","16 Feb 2015","2172","Alliance","Loss"
"1244921932","16 Feb 2015","2129","Alliance","Loss"
"1244611952","16 Feb 2015","2129","Alliance","Win"
"1199985475","30 Jan 2015","2129","-Ninjas-in-Pyjamas-","Win"
"1199897874","30 Jan 2015","2129","-Ninjas-in-Pyjamas-","Loss"
"1199803730","30 Jan 2015","2129","-Ninjas-in-Pyjamas-","Win"
"1192843030","27 Jan 2015","2129","Moscow Five International","Win"
"1192725327","27 Jan 2015","2129","Moscow Five International","Loss"
"1192588832","27 Jan 2015","2129","Moscow Five International","Win"
"1188671634","25 Jan 2015","2129","Basically Unknown","Win"
"1188549681","25 Jan 2015","2129","Basically Unknown","Loss"
"1188441194","25 Jan 2015","2129","Basically Unknown","Win"
"1188290667","25 Jan 2015","2337","| Team Alpha |","Win"
"1188179359","25 Jan 2015","2337","| Team Alpha |","Win"
"1183443614","23 Jan 2015","2129","compLexity Gaming","Win"
"1183340240","23 Jan 2015","2129","compLexity Gaming","Win"
"1174984554","19 Jan 2015","2172","Que Pasa No?","Loss"
"1170057980","17 Jan 2015","2172","One2Three4Seven","Win"
"1115606480","25 Dec 2014","2158","Natus Vincere","Loss"
"1111153362","23 Dec 2014","2158","Virtus.pro","Win"
"1104751220","20 Dec 2014","2158","STARK.gg","Win"
"1104610312","20 Dec 2014","2158","mYinsanity - sensei","Win"
"1099972296","18 Dec 2014","2158","Basically Unknown","Loss"
"1097113554","17 Dec 2014","2158","xGame.kz","Loss"
"1095255715","16 Dec 2014","2158","_PowerRangers","Loss"
"1093348260","15 Dec 2014","2158","Alliance","Win"
"1091657378","14 Dec 2014","2158","Unknown Dire Team","Win"
"1080527195","09 Dec 2014","2125","Unknown Radiant Team","Loss"
"1080425668","09 Dec 2014","2125","Unknown Dire Team","Loss"
"1080234655","09 Dec 2014","2158","Virtus.pro","Loss"
"1069224868","04 Dec 2014","2125","Virtus.pro","Loss"
"1069073868","04 Dec 2014","2125","Virtus.pro","Loss"
"1063627716","01 Dec 2014","2172","Unknown Dire Team","Loss"
"1063545779","01 Dec 2014","2172","Unknown Radiant Team","Loss"
"1063349237","01 Dec 2014","2172","London Conspiracy Dota2","Win"
"1063249333","01 Dec 2014","2172","London Conspiracy Dota2","Win"
"1061792216","30 Nov 2014","2172","Unknown Radiant Team","Win"
"1061730604","30 Nov 2014","2172","Unknown Dire Team","Win"
"1058820031","29 Nov 2014","2172","Unknown Dire Team","Win"
"1049754974","25 Nov 2014","2158","GOOMBA Gamingg","Win"
"1047707445","24 Nov 2014","2158","Team Empire","Win"
